path,label
pokemoncards/pokemon_card_images\pop7-3_Latias.jpg,Latias
pokemoncards/pokemon_card_images\pop7-4_Latios.jpg,Latios
pokemoncards/pokemon_card_images\pop7-5_Mothim.jpg,Mothim
pokemoncards/pokemon_card_images\pop7-6_Delibird.jpg,Delibird
pokemoncards/pokemon_card_images\pop7-7_Flaaffy.jpg,Flaaffy
pokemoncards/pokemon_card_images\pop7-8_Kirlia.jpg,Kirlia
pokemoncards/pokemon_card_images\pop7-9_Stantler.jpg,Stantler
pokemoncards/pokemon_card_images\pop8-12_Chimchar.jpg,Chimchar
pokemoncards/pokemon_card_images\pop8-13_Croagunk.jpg,Croagunk
pokemoncards/pokemon_card_images\pop8-14_Happiny.jpg,Happiny
pokemoncards/pokemon_card_images\pop8-15_Piplup.jpg,Piplup
pokemoncards/pokemon_card_images\pop8-16_Riolu.jpg,Riolu
pokemoncards/pokemon_card_images\pop8-17_Turtwig.jpg,Turtwig
pokemoncards/pokemon_card_images\pop8-1_Heatran.jpg,Heatran
pokemoncards/pokemon_card_images\pop8-2_Lucario.jpg,Lucario
pokemoncards/pokemon_card_images\pop8-3_Luxray.jpg,Luxray
pokemoncards/pokemon_card_images\pop8-4_Probopass.jpg,Probopass
pokemoncards/pokemon_card_images\pop8-5_Yanmega.jpg,Yanmega
pokemoncards/pokemon_card_images\pop8-6_Cherrim.jpg,Cherrim
pokemoncards/pokemon_card_images\pop8-7_Carnivine.jpg,Carnivine
pokemoncards/pokemon_card_images\pop8-8_Luxio.jpg,Luxio
pokemoncards/pokemon_card_images\pop9-10_Pachirisu.jpg,Pachirisu
pokemoncards/pokemon_card_images\pop9-11_Pichu.jpg,Pichu
pokemoncards/pokemon_card_images\pop9-12_Buneary.jpg,Buneary
pokemoncards/pokemon_card_images\pop9-13_Chimchar.jpg,Chimchar
pokemoncards/pokemon_card_images\pop9-14_Gible.jpg,Gible
pokemoncards/pokemon_card_images\pop9-15_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\pop9-16_Piplup.jpg,Piplup
pokemoncards/pokemon_card_images\pop9-17_Turtwig.jpg,Turtwig
pokemoncards/pokemon_card_images\pop9-1_Garchomp.jpg,Garchomp
pokemoncards/pokemon_card_images\pop9-2_Manaphy.jpg,Manaphy
pokemoncards/pokemon_card_images\pop9-3_Raichu.jpg,Raichu
pokemoncards/pokemon_card_images\pop9-4_Regigigas.jpg,Regigigas
pokemoncards/pokemon_card_images\pop9-5_Rotom.jpg,Rotom
pokemoncards/pokemon_card_images\pop9-6_Buizel.jpg,Buizel
pokemoncards/pokemon_card_images\pop9-7_Croagunk.jpg,Croagunk
pokemoncards/pokemon_card_images\pop9-8_Gabite.jpg,Gabite
pokemoncards/pokemon_card_images\pop9-9_Lopunny.jpg,Lopunny
pokemoncards/pokemon_card_images\ru1-10_Mew.jpg,Mew
pokemoncards/pokemon_card_images\ru1-11_Diglett.jpg,Diglett
pokemoncards/pokemon_card_images\ru1-12_Lucario.jpg,Lucario
pokemoncards/pokemon_card_images\ru1-13_Skuntank.jpg,Skuntank
pokemoncards/pokemon_card_images\ru1-14_Bastiodon.jpg,Bastiodon
pokemoncards/pokemon_card_images\ru1-15_Rattata.jpg,Rattata
pokemoncards/pokemon_card_images\ru1-16_Bibarel.jpg,Bibarel
pokemoncards/pokemon_card_images\ru1-1_Venusaur.jpg,Venusaur
pokemoncards/pokemon_card_images\ru1-2_Cherrim.jpg,Cherrim
pokemoncards/pokemon_card_images\ru1-3_Ninetales.jpg,Ninetales
pokemoncards/pokemon_card_images\ru1-4_Heatran.jpg,Heatran
pokemoncards/pokemon_card_images\ru1-5_Starmie.jpg,Starmie
pokemoncards/pokemon_card_images\ru1-6_Gyarados.jpg,Gyarados
pokemoncards/pokemon_card_images\ru1-7_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\ru1-8_Zapdos.jpg,Zapdos
pokemoncards/pokemon_card_images\ru1-9_Mewtwo.jpg,Mewtwo
pokemoncards/pokemon_card_images\si1-10_Tentacruel.jpg,Tentacruel
pokemoncards/pokemon_card_images\si1-11_Marill.jpg,Marill
pokemoncards/pokemon_card_images\si1-12_Lapras.jpg,Lapras
pokemoncards/pokemon_card_images\si1-13_Exeggutor.jpg,Exeggutor
pokemoncards/pokemon_card_images\si1-14_Slowking.jpg,Slowking
pokemoncards/pokemon_card_images\si1-15_Wartortle.jpg,Wartortle
pokemoncards/pokemon_card_images\si1-16_Lickitung.jpg,Lickitung
pokemoncards/pokemon_card_images\si1-17_Vileplume.jpg,Vileplume
pokemoncards/pokemon_card_images\si1-18_Primeape.jpg,Primeape
pokemoncards/pokemon_card_images\si1-1_Mew.jpg,Mew
pokemoncards/pokemon_card_images\si1-2_Pidgeot.jpg,Pidgeot
pokemoncards/pokemon_card_images\si1-3_Onix.jpg,Onix
pokemoncards/pokemon_card_images\si1-4_Togepi.jpg,Togepi
pokemoncards/pokemon_card_images\si1-5_Ivysaur.jpg,Ivysaur
pokemoncards/pokemon_card_images\si1-6_Raticate.jpg,Raticate
pokemoncards/pokemon_card_images\si1-7_Ledyba.jpg,Ledyba
pokemoncards/pokemon_card_images\si1-8_Jigglypuff.jpg,Jigglypuff
pokemoncards/pokemon_card_images\si1-9_Butterfree.jpg,Butterfree
pokemoncards/pokemon_card_images\sm1-100_Tauros-GX.jpg,Tauros-GX
pokemoncards/pokemon_card_images\sm1-101a_Eevee.jpg,Eevee
pokemoncards/pokemon_card_images\sm1-101_Eevee.jpg,Eevee
pokemoncards/pokemon_card_images\sm1-102_Spinda.jpg,Spinda
pokemoncards/pokemon_card_images\sm1-103_Lillipup.jpg,Lillipup
pokemoncards/pokemon_card_images\sm1-104_Herdier.jpg,Herdier
pokemoncards/pokemon_card_images\sm1-105_Stoutland.jpg,Stoutland
pokemoncards/pokemon_card_images\sm1-106_Pikipek.jpg,Pikipek
pokemoncards/pokemon_card_images\sm1-107_Trumbeak.jpg,Trumbeak
pokemoncards/pokemon_card_images\sm1-108_Toucannon.jpg,Toucannon
pokemoncards/pokemon_card_images\sm1-109_Yungoos.jpg,Yungoos
pokemoncards/pokemon_card_images\sm1-10_Dartrix.jpg,Dartrix
pokemoncards/pokemon_card_images\sm1-110_Gumshoos-GX.jpg,Gumshoos-GX
pokemoncards/pokemon_card_images\sm1-111_Stufful.jpg,Stufful
pokemoncards/pokemon_card_images\sm1-112_Bewear.jpg,Bewear
pokemoncards/pokemon_card_images\sm1-113_Oranguru.jpg,Oranguru
pokemoncards/pokemon_card_images\sm1-11_Decidueye.jpg,Decidueye
pokemoncards/pokemon_card_images\sm1-12_Decidueye-GX.jpg,Decidueye-GX
pokemoncards/pokemon_card_images\sm1-138_Lurantis-GX.jpg,Lurantis-GX
pokemoncards/pokemon_card_images\sm1-139_Lapras-GX.jpg,Lapras-GX
pokemoncards/pokemon_card_images\sm1-13_Grubbin.jpg,Grubbin
pokemoncards/pokemon_card_images\sm1-140_Espeon-GX.jpg,Espeon-GX
pokemoncards/pokemon_card_images\sm1-141_Lunala-GX.jpg,Lunala-GX
pokemoncards/pokemon_card_images\sm1-142_Umbreon-GX.jpg,Umbreon-GX
pokemoncards/pokemon_card_images\sm1-143_Solgaleo-GX.jpg,Solgaleo-GX
pokemoncards/pokemon_card_images\sm1-144_Tauros-GX.jpg,Tauros-GX
pokemoncards/pokemon_card_images\sm1-145_Gumshoos-GX.jpg,Gumshoos-GX
pokemoncards/pokemon_card_images\sm1-14_Fomantis.jpg,Fomantis
pokemoncards/pokemon_card_images\sm1-150_Lurantis-GX.jpg,Lurantis-GX
pokemoncards/pokemon_card_images\sm1-151_Lapras-GX.jpg,Lapras-GX
pokemoncards/pokemon_card_images\sm1-152_Espeon-GX.jpg,Espeon-GX
pokemoncards/pokemon_card_images\sm1-153_Lunala-GX.jpg,Lunala-GX
pokemoncards/pokemon_card_images\sm1-154_Umbreon-GX.jpg,Umbreon-GX
pokemoncards/pokemon_card_images\sm1-155_Solgaleo-GX.jpg,Solgaleo-GX
pokemoncards/pokemon_card_images\sm1-156_Tauros-GX.jpg,Tauros-GX
pokemoncards/pokemon_card_images\sm1-157_Gumshoos-GX.jpg,Gumshoos-GX
pokemoncards/pokemon_card_images\sm1-15_Lurantis-GX.jpg,Lurantis-GX
pokemoncards/pokemon_card_images\sm1-16_Morelull.jpg,Morelull
pokemoncards/pokemon_card_images\sm1-17_Shiinotic.jpg,Shiinotic
pokemoncards/pokemon_card_images\sm1-18_Bounsweet.jpg,Bounsweet
pokemoncards/pokemon_card_images\sm1-19_Steenee.jpg,Steenee
pokemoncards/pokemon_card_images\sm1-1_Caterpie.jpg,Caterpie
pokemoncards/pokemon_card_images\sm1-20_Tsareena.jpg,Tsareena
pokemoncards/pokemon_card_images\sm1-21_Growlithe.jpg,Growlithe
pokemoncards/pokemon_card_images\sm1-22_Arcanine.jpg,Arcanine
pokemoncards/pokemon_card_images\sm1-23_Torkoal.jpg,Torkoal
pokemoncards/pokemon_card_images\sm1-24_Litten.jpg,Litten
pokemoncards/pokemon_card_images\sm1-25_Torracat.jpg,Torracat
pokemoncards/pokemon_card_images\sm1-26_Incineroar.jpg,Incineroar
pokemoncards/pokemon_card_images\sm1-27_Incineroar-GX.jpg,Incineroar-GX
pokemoncards/pokemon_card_images\sm1-28_Psyduck.jpg,Psyduck
pokemoncards/pokemon_card_images\sm1-29_Golduck.jpg,Golduck
pokemoncards/pokemon_card_images\sm1-2_Metapod.jpg,Metapod
pokemoncards/pokemon_card_images\sm1-30_Poliwag.jpg,Poliwag
pokemoncards/pokemon_card_images\sm1-31_Poliwhirl.jpg,Poliwhirl
pokemoncards/pokemon_card_images\sm1-32_Poliwrath.jpg,Poliwrath
pokemoncards/pokemon_card_images\sm1-33_Shellder.jpg,Shellder
pokemoncards/pokemon_card_images\sm1-34_Cloyster.jpg,Cloyster
pokemoncards/pokemon_card_images\sm1-35_Lapras-GX.jpg,Lapras-GX
pokemoncards/pokemon_card_images\sm1-36_Corsola.jpg,Corsola
pokemoncards/pokemon_card_images\sm1-37_Wingull.jpg,Wingull
pokemoncards/pokemon_card_images\sm1-38_Pelipper.jpg,Pelipper
pokemoncards/pokemon_card_images\sm1-39_Popplio.jpg,Popplio
pokemoncards/pokemon_card_images\sm1-3_Butterfree.jpg,Butterfree
pokemoncards/pokemon_card_images\sm1-40_Brionne.jpg,Brionne
pokemoncards/pokemon_card_images\sm1-41_Primarina.jpg,Primarina
pokemoncards/pokemon_card_images\sm1-42_Primarina-GX.jpg,Primarina-GX
pokemoncards/pokemon_card_images\sm1-43_Crabominable.jpg,Crabominable
pokemoncards/pokemon_card_images\sm1-44_Wishiwashi.jpg,Wishiwashi
pokemoncards/pokemon_card_images\sm1-45_Dewpider.jpg,Dewpider
pokemoncards/pokemon_card_images\sm1-46_Araquanid.jpg,Araquanid
pokemoncards/pokemon_card_images\sm1-47_Pyukumuku.jpg,Pyukumuku
pokemoncards/pokemon_card_images\sm1-48_Bruxish.jpg,Bruxish
pokemoncards/pokemon_card_images\sm1-49_Chinchou.jpg,Chinchou
pokemoncards/pokemon_card_images\sm1-4_Paras.jpg,Paras
pokemoncards/pokemon_card_images\sm1-50_Lanturn.jpg,Lanturn
pokemoncards/pokemon_card_images\sm1-51_Charjabug.jpg,Charjabug
pokemoncards/pokemon_card_images\sm1-52_Vikavolt.jpg,Vikavolt
pokemoncards/pokemon_card_images\sm1-53_Togedemaru.jpg,Togedemaru
pokemoncards/pokemon_card_images\sm1-54_Zubat.jpg,Zubat
pokemoncards/pokemon_card_images\sm1-55_Golbat.jpg,Golbat
pokemoncards/pokemon_card_images\sm1-56_Crobat.jpg,Crobat
pokemoncards/pokemon_card_images\sm1-57_Alolan Grimer.jpg,Alolan Grimer
pokemoncards/pokemon_card_images\sm1-58_Alolan Muk.jpg,Alolan Muk
pokemoncards/pokemon_card_images\sm1-59_Drowzee.jpg,Drowzee
pokemoncards/pokemon_card_images\sm1-5_Parasect.jpg,Parasect
pokemoncards/pokemon_card_images\sm1-60_Hypno.jpg,Hypno
pokemoncards/pokemon_card_images\sm1-61_Espeon-GX.jpg,Espeon-GX
pokemoncards/pokemon_card_images\sm1-62_Mareanie.jpg,Mareanie
pokemoncards/pokemon_card_images\sm1-63_Toxapex.jpg,Toxapex
pokemoncards/pokemon_card_images\sm1-64_Cosmog.jpg,Cosmog
pokemoncards/pokemon_card_images\sm1-65_Cosmoem.jpg,Cosmoem
pokemoncards/pokemon_card_images\sm1-66_Lunala-GX.jpg,Lunala-GX
pokemoncards/pokemon_card_images\sm1-67_Makuhita.jpg,Makuhita
pokemoncards/pokemon_card_images\sm1-68_Hariyama.jpg,Hariyama
pokemoncards/pokemon_card_images\sm1-69_Roggenrola.jpg,Roggenrola
pokemoncards/pokemon_card_images\sm1-6_Pinsir.jpg,Pinsir
pokemoncards/pokemon_card_images\sm1-70_Boldore.jpg,Boldore
pokemoncards/pokemon_card_images\sm1-71_Gigalith.jpg,Gigalith
pokemoncards/pokemon_card_images\sm1-72_Crabrawler.jpg,Crabrawler
pokemoncards/pokemon_card_images\sm1-73_Passimian.jpg,Passimian
pokemoncards/pokemon_card_images\sm1-74_Sandygast.jpg,Sandygast
pokemoncards/pokemon_card_images\sm1-75_Palossand.jpg,Palossand
pokemoncards/pokemon_card_images\sm1-76_Alolan Rattata.jpg,Alolan Rattata
pokemoncards/pokemon_card_images\sm1-77_Alolan Raticate.jpg,Alolan Raticate
pokemoncards/pokemon_card_images\sm1-78_Alolan Meowth.jpg,Alolan Meowth
pokemoncards/pokemon_card_images\sm1-79_Alolan Persian.jpg,Alolan Persian
pokemoncards/pokemon_card_images\sm1-7_Surskit.jpg,Surskit
pokemoncards/pokemon_card_images\sm1-80_Umbreon-GX.jpg,Umbreon-GX
pokemoncards/pokemon_card_images\sm1-81_Carvanha.jpg,Carvanha
pokemoncards/pokemon_card_images\sm1-82_Sharpedo.jpg,Sharpedo
pokemoncards/pokemon_card_images\sm1-83_Sandile.jpg,Sandile
pokemoncards/pokemon_card_images\sm1-84_Krokorok.jpg,Krokorok
pokemoncards/pokemon_card_images\sm1-85_Krookodile.jpg,Krookodile
pokemoncards/pokemon_card_images\sm1-86_Alolan Diglett.jpg,Alolan Diglett
pokemoncards/pokemon_card_images\sm1-87_Alolan Dugtrio.jpg,Alolan Dugtrio
pokemoncards/pokemon_card_images\sm1-88_Skarmory.jpg,Skarmory
pokemoncards/pokemon_card_images\sm1-89_Solgaleo-GX.jpg,Solgaleo-GX
pokemoncards/pokemon_card_images\sm1-8_Masquerain.jpg,Masquerain
pokemoncards/pokemon_card_images\sm1-90_Snubbull.jpg,Snubbull
pokemoncards/pokemon_card_images\sm1-91_Granbull.jpg,Granbull
pokemoncards/pokemon_card_images\sm1-92_Cutiefly.jpg,Cutiefly
pokemoncards/pokemon_card_images\sm1-93_Ribombee.jpg,Ribombee
pokemoncards/pokemon_card_images\sm1-94_Dratini.jpg,Dratini
pokemoncards/pokemon_card_images\sm1-95_Dragonair.jpg,Dragonair
pokemoncards/pokemon_card_images\sm1-96_Dragonite.jpg,Dragonite
pokemoncards/pokemon_card_images\sm1-97_Spearow.jpg,Spearow
pokemoncards/pokemon_card_images\sm1-98_Fearow.jpg,Fearow
pokemoncards/pokemon_card_images\sm1-99_Kangaskhan.jpg,Kangaskhan
pokemoncards/pokemon_card_images\sm1-9_Rowlet.jpg,Rowlet
pokemoncards/pokemon_card_images\sm10-100_Tyrogue.jpg,Tyrogue
pokemoncards/pokemon_card_images\sm10-101_Hitmontop.jpg,Hitmontop
pokemoncards/pokemon_card_images\sm10-102_Riolu.jpg,Riolu
pokemoncards/pokemon_card_images\sm10-103_Landorus.jpg,Landorus
pokemoncards/pokemon_card_images\sm10-104_Crabrawler.jpg,Crabrawler
pokemoncards/pokemon_card_images\sm10-105_Crabominable.jpg,Crabominable
pokemoncards/pokemon_card_images\sm10-106_Stakataka.jpg,Stakataka
pokemoncards/pokemon_card_images\sm10-107_Greninja & Zoroark-GX.jpg,Greninja & Zoroark-GX
pokemoncards/pokemon_card_images\sm10-108_Murkrow.jpg,Murkrow
pokemoncards/pokemon_card_images\sm10-109_Honchkrow-GX.jpg,Honchkrow-GX
pokemoncards/pokemon_card_images\sm10-10_Venonat.jpg,Venonat
pokemoncards/pokemon_card_images\sm10-110_Carvanha.jpg,Carvanha
pokemoncards/pokemon_card_images\sm10-111_Sharpedo.jpg,Sharpedo
pokemoncards/pokemon_card_images\sm10-112_Spiritomb.jpg,Spiritomb
pokemoncards/pokemon_card_images\sm10-113_Sandile.jpg,Sandile
pokemoncards/pokemon_card_images\sm10-114_Sandile.jpg,Sandile
pokemoncards/pokemon_card_images\sm10-115_Krokorok.jpg,Krokorok
pokemoncards/pokemon_card_images\sm10-116_Krookodile.jpg,Krookodile
pokemoncards/pokemon_card_images\sm10-117_Greninja.jpg,Greninja
pokemoncards/pokemon_card_images\sm10-118_Inkay.jpg,Inkay
pokemoncards/pokemon_card_images\sm10-119_Malamar.jpg,Malamar
pokemoncards/pokemon_card_images\sm10-11_Venomoth.jpg,Venomoth
pokemoncards/pokemon_card_images\sm10-120_Lucario & Melmetal-GX.jpg,Lucario & Melmetal-GX
pokemoncards/pokemon_card_images\sm10-121_Alolan Diglett.jpg,Alolan Diglett
pokemoncards/pokemon_card_images\sm10-122_Alolan Dugtrio.jpg,Alolan Dugtrio
pokemoncards/pokemon_card_images\sm10-123_Aron.jpg,Aron
pokemoncards/pokemon_card_images\sm10-124_Lairon.jpg,Lairon
pokemoncards/pokemon_card_images\sm10-125_Aggron.jpg,Aggron
pokemoncards/pokemon_card_images\sm10-126_Lucario.jpg,Lucario
pokemoncards/pokemon_card_images\sm10-127_Genesect.jpg,Genesect
pokemoncards/pokemon_card_images\sm10-128_Meltan.jpg,Meltan
pokemoncards/pokemon_card_images\sm10-129_Melmetal.jpg,Melmetal
pokemoncards/pokemon_card_images\sm10-12_Venomoth-GX.jpg,Venomoth-GX
pokemoncards/pokemon_card_images\sm10-130_Gardevoir & Sylveon-GX.jpg,Gardevoir & Sylveon-GX
pokemoncards/pokemon_card_images\sm10-131_Cleffa.jpg,Cleffa
pokemoncards/pokemon_card_images\sm10-132_Clefairy.jpg,Clefairy
pokemoncards/pokemon_card_images\sm10-133_Clefable.jpg,Clefable
pokemoncards/pokemon_card_images\sm10-134_Jigglypuff.jpg,Jigglypuff
pokemoncards/pokemon_card_images\sm10-135_Wigglytuff.jpg,Wigglytuff
pokemoncards/pokemon_card_images\sm10-136_Togepi.jpg,Togepi
pokemoncards/pokemon_card_images\sm10-137_Togetic.jpg,Togetic
pokemoncards/pokemon_card_images\sm10-138_Togekiss.jpg,Togekiss
pokemoncards/pokemon_card_images\sm10-139_Cottonee.jpg,Cottonee
pokemoncards/pokemon_card_images\sm10-13_Bellsprout.jpg,Bellsprout
pokemoncards/pokemon_card_images\sm10-140_Whimsicott-GX.jpg,Whimsicott-GX
pokemoncards/pokemon_card_images\sm10-141_Spritzee.jpg,Spritzee
pokemoncards/pokemon_card_images\sm10-142_Aromatisse.jpg,Aromatisse
pokemoncards/pokemon_card_images\sm10-143_Rattata.jpg,Rattata
pokemoncards/pokemon_card_images\sm10-144_Raticate.jpg,Raticate
pokemoncards/pokemon_card_images\sm10-145_Spearow.jpg,Spearow
pokemoncards/pokemon_card_images\sm10-146_Fearow.jpg,Fearow
pokemoncards/pokemon_card_images\sm10-147_Meowth.jpg,Meowth
pokemoncards/pokemon_card_images\sm10-148_Persian.jpg,Persian
pokemoncards/pokemon_card_images\sm10-149_Persian-GX.jpg,Persian-GX
pokemoncards/pokemon_card_images\sm10-14_Weepinbell.jpg,Weepinbell
pokemoncards/pokemon_card_images\sm10-150_Doduo.jpg,Doduo
pokemoncards/pokemon_card_images\sm10-151_Dodrio.jpg,Dodrio
pokemoncards/pokemon_card_images\sm10-152_Lickitung.jpg,Lickitung
pokemoncards/pokemon_card_images\sm10-153_Lickilicky.jpg,Lickilicky
pokemoncards/pokemon_card_images\sm10-154_Porygon.jpg,Porygon
pokemoncards/pokemon_card_images\sm10-155_Porygon.jpg,Porygon
pokemoncards/pokemon_card_images\sm10-156_Porygon2.jpg,Porygon2
pokemoncards/pokemon_card_images\sm10-157_Porygon-Z.jpg,Porygon-Z
pokemoncards/pokemon_card_images\sm10-158_Snorlax.jpg,Snorlax
pokemoncards/pokemon_card_images\sm10-159_Glameow.jpg,Glameow
pokemoncards/pokemon_card_images\sm10-15_Victreebel.jpg,Victreebel
pokemoncards/pokemon_card_images\sm10-160_Purugly.jpg,Purugly
pokemoncards/pokemon_card_images\sm10-161_Happiny.jpg,Happiny
pokemoncards/pokemon_card_images\sm10-162_Chatot.jpg,Chatot
pokemoncards/pokemon_card_images\sm10-163_Celesteela-GX.jpg,Celesteela-GX
pokemoncards/pokemon_card_images\sm10-16_Tangela.jpg,Tangela
pokemoncards/pokemon_card_images\sm10-17_Tangrowth.jpg,Tangrowth
pokemoncards/pokemon_card_images\sm10-18_Grubbin.jpg,Grubbin
pokemoncards/pokemon_card_images\sm10-191_Pheromosa & Buzzwole-GX.jpg,Pheromosa & Buzzwole-GX
pokemoncards/pokemon_card_images\sm10-192_Pheromosa & Buzzwole-GX.jpg,Pheromosa & Buzzwole-GX
pokemoncards/pokemon_card_images\sm10-193_Venomoth-GX.jpg,Venomoth-GX
pokemoncards/pokemon_card_images\sm10-194_Reshiram & Charizard-GX.jpg,Reshiram & Charizard-GX
pokemoncards/pokemon_card_images\sm10-195a_Dedenne-GX.jpg,Dedenne-GX
pokemoncards/pokemon_card_images\sm10-195_Dedenne-GX.jpg,Dedenne-GX
pokemoncards/pokemon_card_images\sm10-196_Muk & Alolan Muk-GX.jpg,Muk & Alolan Muk-GX
pokemoncards/pokemon_card_images\sm10-197_Muk & Alolan Muk-GX.jpg,Muk & Alolan Muk-GX
pokemoncards/pokemon_card_images\sm10-198_Marshadow & Machamp-GX.jpg,Marshadow & Machamp-GX
pokemoncards/pokemon_card_images\sm10-199_Marshadow & Machamp-GX.jpg,Marshadow & Machamp-GX
pokemoncards/pokemon_card_images\sm10-19_Kartana.jpg,Kartana
pokemoncards/pokemon_card_images\sm10-1_Pheromosa & Buzzwole-GX.jpg,Pheromosa & Buzzwole-GX
pokemoncards/pokemon_card_images\sm10-200_Greninja & Zoroark-GX.jpg,Greninja & Zoroark-GX
pokemoncards/pokemon_card_images\sm10-201_Greninja & Zoroark-GX.jpg,Greninja & Zoroark-GX
pokemoncards/pokemon_card_images\sm10-202_Honchkrow-GX.jpg,Honchkrow-GX
pokemoncards/pokemon_card_images\sm10-203_Lucario & Melmetal-GX.jpg,Lucario & Melmetal-GX
pokemoncards/pokemon_card_images\sm10-204_Gardevoir & Sylveon-GX.jpg,Gardevoir & Sylveon-GX
pokemoncards/pokemon_card_images\sm10-205_Gardevoir & Sylveon-GX.jpg,Gardevoir & Sylveon-GX
pokemoncards/pokemon_card_images\sm10-206_Whimsicott-GX.jpg,Whimsicott-GX
pokemoncards/pokemon_card_images\sm10-207_Persian-GX.jpg,Persian-GX
pokemoncards/pokemon_card_images\sm10-208_Celesteela-GX.jpg,Celesteela-GX
pokemoncards/pokemon_card_images\sm10-20_Reshiram & Charizard-GX.jpg,Reshiram & Charizard-GX
pokemoncards/pokemon_card_images\sm10-215_Pheromosa & Buzzwole-GX.jpg,Pheromosa & Buzzwole-GX
pokemoncards/pokemon_card_images\sm10-216_Venomoth-GX.jpg,Venomoth-GX
pokemoncards/pokemon_card_images\sm10-217_Reshiram & Charizard-GX.jpg,Reshiram & Charizard-GX
pokemoncards/pokemon_card_images\sm10-218_Blastoise-GX.jpg,Blastoise-GX
pokemoncards/pokemon_card_images\sm10-219_Dedenne-GX.jpg,Dedenne-GX
pokemoncards/pokemon_card_images\sm10-21_Growlithe.jpg,Growlithe
pokemoncards/pokemon_card_images\sm10-220_Muk & Alolan Muk-GX.jpg,Muk & Alolan Muk-GX
pokemoncards/pokemon_card_images\sm10-221_Marshadow & Machamp-GX.jpg,Marshadow & Machamp-GX
pokemoncards/pokemon_card_images\sm10-222_Greninja & Zoroark-GX.jpg,Greninja & Zoroark-GX
pokemoncards/pokemon_card_images\sm10-223_Honchkrow-GX.jpg,Honchkrow-GX
pokemoncards/pokemon_card_images\sm10-224_Lucario & Melmetal-GX.jpg,Lucario & Melmetal-GX
pokemoncards/pokemon_card_images\sm10-225_Gardevoir & Sylveon-GX.jpg,Gardevoir & Sylveon-GX
pokemoncards/pokemon_card_images\sm10-226_Whimsicott-GX.jpg,Whimsicott-GX
pokemoncards/pokemon_card_images\sm10-227_Persian-GX.jpg,Persian-GX
pokemoncards/pokemon_card_images\sm10-228_Celesteela-GX.jpg,Celesteela-GX
pokemoncards/pokemon_card_images\sm10-22_Arcanine.jpg,Arcanine
pokemoncards/pokemon_card_images\sm10-23_Darumaka.jpg,Darumaka
pokemoncards/pokemon_card_images\sm10-24_Darmanitan.jpg,Darmanitan
pokemoncards/pokemon_card_images\sm10-25_Volcanion.jpg,Volcanion
pokemoncards/pokemon_card_images\sm10-26_Litten.jpg,Litten
pokemoncards/pokemon_card_images\sm10-27_Litten.jpg,Litten
pokemoncards/pokemon_card_images\sm10-28_Torracat.jpg,Torracat
pokemoncards/pokemon_card_images\sm10-29_Incineroar.jpg,Incineroar
pokemoncards/pokemon_card_images\sm10-2_Caterpie.jpg,Caterpie
pokemoncards/pokemon_card_images\sm10-30_Salandit.jpg,Salandit
pokemoncards/pokemon_card_images\sm10-31_Salazzle.jpg,Salazzle
pokemoncards/pokemon_card_images\sm10-32_Blacephalon.jpg,Blacephalon
pokemoncards/pokemon_card_images\sm10-33_Squirtle.jpg,Squirtle
pokemoncards/pokemon_card_images\sm10-34_Wartortle.jpg,Wartortle
pokemoncards/pokemon_card_images\sm10-35_Blastoise-GX.jpg,Blastoise-GX
pokemoncards/pokemon_card_images\sm10-36_Poliwag.jpg,Poliwag
pokemoncards/pokemon_card_images\sm10-37_Poliwag.jpg,Poliwag
pokemoncards/pokemon_card_images\sm10-38_Poliwhirl.jpg,Poliwhirl
pokemoncards/pokemon_card_images\sm10-39_Poliwrath.jpg,Poliwrath
pokemoncards/pokemon_card_images\sm10-3_Metapod.jpg,Metapod
pokemoncards/pokemon_card_images\sm10-40_Tentacool.jpg,Tentacool
pokemoncards/pokemon_card_images\sm10-41_Tentacruel.jpg,Tentacruel
pokemoncards/pokemon_card_images\sm10-42_Slowpoke.jpg,Slowpoke
pokemoncards/pokemon_card_images\sm10-43_Slowbro.jpg,Slowbro
pokemoncards/pokemon_card_images\sm10-44_Seel.jpg,Seel
pokemoncards/pokemon_card_images\sm10-45_Dewgong.jpg,Dewgong
pokemoncards/pokemon_card_images\sm10-46_Krabby.jpg,Krabby
pokemoncards/pokemon_card_images\sm10-47_Kingler.jpg,Kingler
pokemoncards/pokemon_card_images\sm10-48_Goldeen.jpg,Goldeen
pokemoncards/pokemon_card_images\sm10-49_Seaking.jpg,Seaking
pokemoncards/pokemon_card_images\sm10-4_Butterfree.jpg,Butterfree
pokemoncards/pokemon_card_images\sm10-50_Kyurem.jpg,Kyurem
pokemoncards/pokemon_card_images\sm10-51_Froakie.jpg,Froakie
pokemoncards/pokemon_card_images\sm10-52_Frogadier.jpg,Frogadier
pokemoncards/pokemon_card_images\sm10-53_Pyukumuku.jpg,Pyukumuku
pokemoncards/pokemon_card_images\sm10-54_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\sm10-55_Raichu.jpg,Raichu
pokemoncards/pokemon_card_images\sm10-56_Stunfisk.jpg,Stunfisk
pokemoncards/pokemon_card_images\sm10-57_Dedenne-GX.jpg,Dedenne-GX
pokemoncards/pokemon_card_images\sm10-58_Charjabug.jpg,Charjabug
